spectrogram,label
crseag1_XC579014.ogg.npy,crseag1
commoo3_XC630994.ogg.npy,commoo3
grywag_XC432287.ogg.npy,grywag
commoo3_XC562656.ogg.npy,commoo3
comgre_XC342904.ogg.npy,comgre
grywag_XC535952.ogg.npy,grywag
eurcoo_XC613334.ogg.npy,eurcoo
comkin1_XC596894.ogg.npy,comkin1
emedov2_XC665374.ogg.npy,emedov2
commoo3_XC637461.ogg.npy,commoo3
bkwsti_XC660956.ogg.npy,bkwsti
rorpar_XC756545.ogg.npy,rorpar
tibfly3_XC308610.ogg.npy,tibfly3
eucdov_XC139833.ogg.npy,eucdov
grtdro1_XC215621.ogg.npy,grtdro1
commoo3_XC349223.ogg.npy,commoo3
comkin1_XC331886.ogg.npy,comkin1
lirplo_XC555099.ogg.npy,lirplo
piekin1_XC515889.ogg.npy,piekin1
mawthr1_XC662505.ogg.npy,mawthr1
pabflo1_XC308276.ogg.npy,pabflo1
comros_XC183902.ogg.npy,comros
bwfshr1_XC150759.ogg.npy,bwfshr1
eurcoo_XC833392.ogg.npy,eurcoo
comsan_XC638592.ogg.npy,comsan
labcro1_XC575530.ogg.npy,labcro1
eucdov_XC556887.ogg.npy,eucdov
blrwar1_XC660158.ogg.npy,blrwar1
insbab1_XC574338.ogg.npy,insbab1
grywag_XC454833.ogg.npy,grywag
rerswa1_XC383377.ogg.npy,rerswa1
grtdro1_XC298846.ogg.npy,grtdro1
lirplo_XC425712.ogg.npy,lirplo
putbab1_XC235368.ogg.npy,putbab1
gryfra_XC406118.ogg.npy,gryfra
rorpar_XC505788.ogg.npy,rorpar
rocpig_XC682220.ogg.npy,rocpig
eaywag1_XC743046.ogg.npy,eaywag1
kenplo1_XC494525.ogg.npy,kenplo1
eaywag1_XC310618.ogg.npy,eaywag1
eucdov_XC507629.ogg.npy,eucdov
laudov1_XC405382.ogg.npy,laudov1
bkskit1_XC350262.ogg.npy,bkskit1
blakit1_XC660706.ogg.npy,blakit1
brnshr_XC387695.ogg.npy,brnshr
comkin1_XC304529.ogg.npy,comkin1
commoo3_XC608166.ogg.npy,commoo3
grecou1_XC381166.ogg.npy,grecou1
eucdov_XC562813.ogg.npy,eucdov
eaywag1_XC417145.ogg.npy,eaywag1
brnhao1_XC608655.ogg.npy,brnhao1
hoopoe_XC560366.ogg.npy,hoopoe
plaflo1_XC779883.ogg.npy,plaflo1
graher1_XC349532.ogg.npy,graher1
comsan_XC743707.ogg.npy,comsan
bkskit1_XC704553.ogg.npy,bkskit1
comgre_XC368104.ogg.npy,comgre
eurcoo_XC42555.ogg.npy,eurcoo
comgre_XC825684.ogg.npy,comgre
purher1_XC583969.ogg.npy,purher1
graher1_XC378737.ogg.npy,graher1
stbkin1_XC551672.ogg.npy,stbkin1
categr_XC328546.ogg.npy,categr
eucdov_XC778060.ogg.npy,eucdov
grywag_XC704359.ogg.npy,grywag
woosan_XC793593.ogg.npy,woosan
ashdro1_XC365150.ogg.npy,ashdro1
greegr_XC705410.ogg.npy,greegr
hoopoe_XC240516.ogg.npy,hoopoe
grywag_XC745650.ogg.npy,grywag
comros_XC828013.ogg.npy,comros
vefnut1_XC207785.ogg.npy,vefnut1
eaywag1_XC718541.ogg.npy,eaywag1
grnsan_XC641353.ogg.npy,grnsan
comros_XC571443.ogg.npy,comros
brnshr_XC591612.ogg.npy,brnshr
gyhcaf1_XC476546.ogg.npy,gyhcaf1
gyhcaf1_XC683627.ogg.npy,gyhcaf1
eurcoo_XC549349.ogg.npy,eurcoo
graher1_XC695751.ogg.npy,graher1
houcro1_XC191299.ogg.npy,houcro1
sqtbul1_XC296417.ogg.npy,sqtbul1
eaywag1_XC240708.ogg.npy,eaywag1
eucdov_XC304855.ogg.npy,eucdov
bcnher_XC195513.ogg.npy,bcnher
eaywag1_XC507665.ogg.npy,eaywag1
rewbul_XC208578.ogg.npy,rewbul
zitcis1_XC468634.ogg.npy,zitcis1
categr_XC393573.ogg.npy,categr
brnhao1_XC778559.ogg.npy,brnhao1
comior1_XC362864.ogg.npy,comior1
bwfshr1_XC303959.ogg.npy,bwfshr1
rocpig_XC840017.ogg.npy,rocpig
hoopoe_XC761313.ogg.npy,hoopoe
indpit1_XC357181.ogg.npy,indpit1
grnsan_XC460343.ogg.npy,grnsan
litgre1_XC459329.ogg.npy,litgre1
bcnher_XC669459.ogg.npy,bcnher
tibfly3_XC307919.ogg.npy,tibfly3
pursun3_XC698980.ogg.npy,pursun3
rerswa1_XC213993.ogg.npy,rerswa1
comsan_XC678535.ogg.npy,comsan
woosan_XC145327.ogg.npy,woosan
litswi1_XC253696.ogg.npy,litswi1
whbwag1_XC463790.ogg.npy,whbwag1
purher1_XC827348.ogg.npy,purher1
comsan_XC764652.ogg.npy,comsan
houspa_XC345819.ogg.npy,houspa
lewduc1_XC754768.ogg.npy,lewduc1
whtkin2_XC620793.ogg.npy,whtkin2
comkin1_XC399084.ogg.npy,comkin1
grewar3_XC572519.ogg.npy,grewar3
woosan_XC342908.ogg.npy,woosan
grywag_XC576609.ogg.npy,grywag
asbfly_XC267679.ogg.npy,asbfly
commoo3_XC634637.ogg.npy,commoo3
lirplo_XC737553.ogg.npy,lirplo
comgre_XC396618.ogg.npy,comgre
purher1_XC825841.ogg.npy,purher1
oripip1_XC802211.ogg.npy,oripip1
marsan_XC838567.ogg.npy,marsan
whiter2_XC480130.ogg.npy,whiter2
rorpar_XC170209.ogg.npy,rorpar
pursun4_XC362687.ogg.npy,pursun4
bcnher_XC621871.ogg.npy,bcnher
labcro1_XC451223.ogg.npy,labcro1
bcnher_XC559526.ogg.npy,bcnher
scamin3_XC207771.ogg.npy,scamin3
compea_XC126243.ogg.npy,compea
oripip1_XC126842.ogg.npy,oripip1
bcnher_XC436935.ogg.npy,bcnher
eurcoo_XC175428.ogg.npy,eurcoo
houspa_XC536082.ogg.npy,houspa
comtai1_XC446621.ogg.npy,comtai1
lirplo_XC394405.ogg.npy,lirplo
grywag_XC485888.ogg.npy,grywag
insbab1_XC597014.ogg.npy,insbab1
blnmon1_XC86934.ogg.npy,blnmon1
whiter2_XC697725.ogg.npy,whiter2
eaywag1_XC650574.ogg.npy,eaywag1
emedov2_XC577911.ogg.npy,emedov2
litegr_XC605411.ogg.npy,litegr
lirplo_XC552154.ogg.npy,lirplo
bkwsti_XC185109.ogg.npy,bkwsti
houspa_XC567483.ogg.npy,houspa
bladro1_XC514818.ogg.npy,bladro1
btbeat1_XC778490.ogg.npy,btbeat1
blrwar1_XC442757.ogg.npy,blrwar1
grnsan_XC768206.ogg.npy,grnsan
comkin1_XC679372.ogg.npy,comkin1
graher1_XC842543.ogg.npy,graher1
stbkin1_XC284715.ogg.npy,stbkin1
purher1_XC576564.ogg.npy,purher1
comgre_XC717064.ogg.npy,comgre
woosan_XC265186.ogg.npy,woosan
woosan_XC586827.ogg.npy,woosan
commyn_XC528928.ogg.npy,commyn
kenplo1_XC494524.ogg.npy,kenplo1
aspswi1_XC845059.ogg.npy,aspswi1
marsan_XC733175.ogg.npy,marsan
spepic1_XC787691.ogg.npy,spepic1
grewar3_XC809239.ogg.npy,grewar3
cregos1_XC575552.ogg.npy,cregos1
lirplo_XC763945.ogg.npy,lirplo
purher1_XC227072.ogg.npy,purher1
barswa_XC138332.ogg.npy,barswa
lblwar1_XC405730.ogg.npy,lblwar1
rossta2_XC484514.ogg.npy,rossta2
marsan_XC154257.ogg.npy,marsan
rocpig_XC316785.ogg.npy,rocpig
houcro1_XC632057.ogg.npy,houcro1
rerswa1_XC390262.ogg.npy,rerswa1
eaywag1_XC507676.ogg.npy,eaywag1
eucdov_XC477341.ogg.npy,eucdov
labcro1_XC424187.ogg.npy,labcro1
comkin1_XC436259.ogg.npy,comkin1
commoo3_XC637379.ogg.npy,commoo3
dafbab1_XC768997.ogg.npy,dafbab1
piekin1_XC517388.ogg.npy,piekin1
grnsan_XC635599.ogg.npy,grnsan
comgre_XC190514.ogg.npy,comgre
comkin1_XC580132.ogg.npy,comkin1
commoo3_XC534756.ogg.npy,commoo3
whiter2_XC729914.ogg.npy,whiter2
labcro1_XC340946.ogg.npy,labcro1
zitcis1_XC801475.ogg.npy,zitcis1
categr_XC332570.ogg.npy,categr
pabflo1_XC164024.ogg.npy,pabflo1
bkskit1_XC632274.ogg.npy,bkskit1
piekin1_XC326433.ogg.npy,piekin1
mawthr1_XC215863.ogg.npy,mawthr1
blhori1_XC485146.ogg.npy,blhori1
crseag1_XC417397.ogg.npy,crseag1
grnsan_XC670790.ogg.npy,grnsan
brnhao1_XC171249.ogg.npy,brnhao1
revbul_XC587446.ogg.npy,revbul
blnmon1_XC621454.ogg.npy,blnmon1
eaywag1_XC668674.ogg.npy,eaywag1
bkskit1_XC352561.ogg.npy,bkskit1
commoo3_XC555723.ogg.npy,commoo3
kenplo1_XC718501.ogg.npy,kenplo1
copbar1_XC403966.ogg.npy,copbar1
nutman_XC189597.ogg.npy,nutman
lirplo_XC803070.ogg.npy,lirplo
grewar3_XC577745.ogg.npy,grewar3
comior1_XC266954.ogg.npy,comior1
whbwat1_XC414019.ogg.npy,whbwat1
asikoe2_XC209026.ogg.npy,asikoe2
grnwar1_XC505763.ogg.npy,grnwar1
zitcis1_XC283840.ogg.npy,zitcis1
maghor2_XC314147.ogg.npy,maghor2
eurcoo_XC684549.ogg.npy,eurcoo
litgre1_XC587494.ogg.npy,litgre1
lblwar1_XC324805.ogg.npy,lblwar1
comgre_XC804743.ogg.npy,comgre
bkwsti_XC191405.ogg.npy,bkwsti
bkwsti_XC665454.ogg.npy,bkwsti
litegr_XC756374.ogg.npy,litegr
grnsan_XC808190.ogg.npy,grnsan
grtdro1_XC205342.ogg.npy,grtdro1
litswi1_XC439710.ogg.npy,litswi1
barswa_XC496522.ogg.npy,barswa
bcnher_XC665440.ogg.npy,bcnher
lirplo_XC540783.ogg.npy,lirplo
piebus1_XC165050.ogg.npy,piebus1
forwag1_XC814057.ogg.npy,forwag1
grewar3_XC490629.ogg.npy,grewar3
tibfly3_XC777440.ogg.npy,tibfly3
houspa_XC308049.ogg.npy,houspa
houcro1_XC208676.ogg.npy,houcro1
comros_XC149808.ogg.npy,comros
tibfly3_XC572664.ogg.npy,tibfly3
litgre1_XC639907.ogg.npy,litgre1
whiter2_XC725392.ogg.npy,whiter2
eurcoo_XC712124.ogg.npy,eurcoo
commyn_XC114909.ogg.npy,commyn
zitcis1_XC354451.ogg.npy,zitcis1
litegr_XC718465.ogg.npy,litegr
litegr_XC445758.ogg.npy,litegr
eurcoo_XC544207.ogg.npy,eurcoo
oripip1_XC131360.ogg.npy,oripip1
goflea1_XC653651.ogg.npy,goflea1
whiter2_XC377389.ogg.npy,whiter2
grtdro1_XC423288.ogg.npy,grtdro1
brnshr_XC790874.ogg.npy,brnshr
grenig1_XC239221.ogg.npy,grenig1
comior1_XC572556.ogg.npy,comior1
blakit1_XC495362.ogg.npy,blakit1
blrwar1_XC506494.ogg.npy,blrwar1
crseag1_XC363380.ogg.npy,crseag1
rerswa1_XC697561.ogg.npy,rerswa1
lirplo_XC309207.ogg.npy,lirplo
graher1_XC496749.ogg.npy,graher1
litgre1_XC729960.ogg.npy,litgre1
ashdro1_XC116334.ogg.npy,ashdro1
bcnher_XC550235.ogg.npy,bcnher
stbkin1_XC496184.ogg.npy,stbkin1
purher1_XC494567.ogg.npy,purher1
blrwar1_XC807194.ogg.npy,blrwar1
grywag_XC801890.ogg.npy,grywag
grnsan_XC828091.ogg.npy,grnsan
labcro1_XC581680.ogg.npy,labcro1
houspa_XC303275.ogg.npy,houspa
comkin1_XC305141.ogg.npy,comkin1
woosan_XC431019.ogg.npy,woosan
whiter2_XC714119.ogg.npy,whiter2
blakit1_XC311871.ogg.npy,blakit1
houcro1_XC197155.ogg.npy,houcro1
asikoe2_XC73023.ogg.npy,asikoe2
sohmyn1_XC207741.ogg.npy,sohmyn1
greegr_XC465582.ogg.npy,greegr
eaywag1_XC844328.ogg.npy,eaywag1
blakit1_XC129826.ogg.npy,blakit1
rorpar_XC246306.ogg.npy,rorpar
whbwat1_XC438346.ogg.npy,whbwat1
eurcoo_XC496744.ogg.npy,eurcoo
rorpar_XC688958.ogg.npy,rorpar
bkskit1_XC352552.ogg.npy,bkskit1
grewar3_XC575088.ogg.npy,grewar3
moipig1_XC236493.ogg.npy,moipig1
brnhao1_XC125355.ogg.npy,brnhao1
bladro1_XC514815.ogg.npy,bladro1
brakit1_XC204374.ogg.npy,brakit1
bcnher_XC795884.ogg.npy,bcnher
eucdov_XC343136.ogg.npy,eucdov
comsan_XC798345.ogg.npy,comsan
eurcoo_XC636717.ogg.npy,eurcoo
greegr_XC462840.ogg.npy,greegr
rewlap1_XC590070.ogg.npy,rewlap1
nutman_XC665306.ogg.npy,nutman
grecou1_XC785894.ogg.npy,grecou1
grnsan_XC799608.ogg.npy,grnsan
laudov1_XC665958.ogg.npy,laudov1
litspi1_XC29581.ogg.npy,litspi1
grtdro1_XC683625.ogg.npy,grtdro1
emedov2_XC193202.ogg.npy,emedov2
woosan_XC25136.ogg.npy,woosan
kenplo1_XC494530.ogg.npy,kenplo1
labcro1_XC126786.ogg.npy,labcro1
hoopoe_XC451529.ogg.npy,hoopoe
litgre1_XC499180.ogg.npy,litgre1
grnsan_XC642145.ogg.npy,grnsan
marsan_XC184468.ogg.npy,marsan
indpit1_XC420544.ogg.npy,indpit1
barswa_XC458636.ogg.npy,barswa
gyhcaf1_XC292229.ogg.npy,gyhcaf1
indpit1_XC648161.ogg.npy,indpit1
litgre1_XC630775.ogg.npy,litgre1
pursun4_XC124390.ogg.npy,pursun4
whtkin2_XC565732.ogg.npy,whtkin2
whrmun_XC658739.ogg.npy,whrmun
whtkin2_XC633075.ogg.npy,whtkin2
rocpig_XC323559.ogg.npy,rocpig
nutman_XC150004.ogg.npy,nutman
barswa_XC747306.ogg.npy,barswa
ruftre2_XC791634.ogg.npy,ruftre2
whcbar1_XC483864.ogg.npy,whcbar1
houspa_XC175617.ogg.npy,houspa
lirplo_XC445287.ogg.npy,lirplo
pursun4_XC183257.ogg.npy,pursun4
grtdro1_XC610725.ogg.npy,grtdro1
eurcoo_XC364923.ogg.npy,eurcoo
grywag_XC456025.ogg.npy,grywag
bcnher_XC537566.ogg.npy,bcnher
barswa_XC664993.ogg.npy,barswa
grbeat1_XC174979.ogg.npy,grbeat1
grtdro1_XC721647.ogg.npy,grtdro1
litgre1_XC783377.ogg.npy,litgre1
barswa_XC464830.ogg.npy,barswa
comsan_XC667665.ogg.npy,comsan
brnshr_XC446324.ogg.npy,brnshr
woosan_XC637085.ogg.npy,woosan
litegr_XC481452.ogg.npy,litegr
asikoe2_XC720533.ogg.npy,asikoe2
tibfly3_XC568887.ogg.npy,tibfly3
blrwar1_XC655922.ogg.npy,blrwar1
comior1_XC661284.ogg.npy,comior1
comros_XC570649.ogg.npy,comros
spodov_XC732059.ogg.npy,spodov
labcro1_XC388539.ogg.npy,labcro1
houspa_XC695473.ogg.npy,houspa
brnshr_XC441578.ogg.npy,brnshr
asikoe2_XC665233.ogg.npy,asikoe2
zitcis1_XC789754.ogg.npy,zitcis1
asikoe2_XC566244.ogg.npy,asikoe2
asbfly_XC441145.ogg.npy,asbfly
comros_XC573404.ogg.npy,comros
whbwag1_XC267085.ogg.npy,whbwag1
cregos1_XC790419.ogg.npy,cregos1
purher1_XC716025.ogg.npy,purher1
sohmyn1_XC474748.ogg.npy,sohmyn1
whtkin2_XC845719.ogg.npy,whtkin2
lirplo_XC732695.ogg.npy,lirplo
comtai1_XC780630.ogg.npy,comtai1
piekin1_XC686233.ogg.npy,piekin1
asiope1_XC194954.ogg.npy,asiope1
isbduc1_XC568941.ogg.npy,isbduc1
hoopoe_XC170884.ogg.npy,hoopoe
houspa_XC326667.ogg.npy,houspa
brnshr_XC546353.ogg.npy,brnshr
greegr_XC143579.ogg.npy,greegr
gargan_XC632095.ogg.npy,gargan
rorpar_XC453140.ogg.npy,rorpar
labcro1_XC838158.ogg.npy,labcro1
houspa_XC420852.ogg.npy,houspa
rewlap1_XC135155.ogg.npy,rewlap1
bkskit1_XC351406.ogg.npy,bkskit1
piekin1_XC515826.ogg.npy,piekin1
eucdov_XC581798.ogg.npy,eucdov
gyhcaf1_XC742685.ogg.npy,gyhcaf1
ruftre2_XC385499.ogg.npy,ruftre2
zitcis1_XC774742.ogg.npy,zitcis1
inbrob1_XC646897.ogg.npy,inbrob1
kenplo1_XC579850.ogg.npy,kenplo1
grewar3_XC375800.ogg.npy,grewar3
lirplo_XC422711.ogg.npy,lirplo
brodro1_XC776499.ogg.npy,brodro1
eurcoo_XC26788.ogg.npy,eurcoo
barswa_XC775877.ogg.npy,barswa
gargan_XC362417.ogg.npy,gargan
labcro1_XC409277.ogg.npy,labcro1
labcro1_XC842166.ogg.npy,labcro1
blakit1_XC801334.ogg.npy,blakit1
grywag_XC778279.ogg.npy,grywag
lirplo_XC571969.ogg.npy,lirplo
maghor2_XC122998.ogg.npy,maghor2
woosan_XC555107.ogg.npy,woosan
grtdro1_XC150645.ogg.npy,grtdro1
asikoe2_XC73022.ogg.npy,asikoe2
blrwar1_XC652110.ogg.npy,blrwar1
rossta2_XC184805.ogg.npy,rossta2
purher1_XC277204.ogg.npy,purher1
whbwat1_XC394872.ogg.npy,whbwat1
bcnher_XC758562.ogg.npy,bcnher
brodro1_XC577845.ogg.npy,brodro1
commyn_XC203339.ogg.npy,commyn
wemhar1_XC614718.ogg.npy,wemhar1
grywag_XC806691.ogg.npy,grywag
comros_XC209110.ogg.npy,comros
spodov_XC779583.ogg.npy,spodov
houspa_XC294491.ogg.npy,houspa
tibfly3_XC645725.ogg.npy,tibfly3
bkskit1_XC332538.ogg.npy,bkskit1
bkskit1_XC353808.ogg.npy,bkskit1
grynig2_XC574744.ogg.npy,grynig2
barswa_XC361737.ogg.npy,barswa
putbab1_XC696743.ogg.npy,putbab1
comgre_XC564171.ogg.npy,comgre
zitcis1_XC625322.ogg.npy,zitcis1
bkwsti_XC361994.ogg.npy,bkwsti
houspa_XC387938.ogg.npy,houspa
blhori1_XC73045.ogg.npy,blhori1
houcro1_XC443068.ogg.npy,houcro1
eucdov_XC791491.ogg.npy,eucdov
comsan_XC556781.ogg.npy,comsan
wemhar1_XC145121.ogg.npy,wemhar1
litspi1_XC398561.ogg.npy,litspi1
rufwoo2_XC248150.ogg.npy,rufwoo2
tibfly3_XC642747.ogg.npy,tibfly3
hoopoe_XC611594.ogg.npy,hoopoe
rorpar_XC430285.ogg.npy,rorpar
btbeat1_XC741386.ogg.npy,btbeat1
tibfly3_XC312593.ogg.npy,tibfly3
hoopoe_XC813912.ogg.npy,hoopoe
litgre1_XC207946.ogg.npy,litgre1
houspa_XC835062.ogg.npy,houspa
barfly1_XC856484.ogg.npy,barfly1
whbwoo2_XC490560.ogg.npy,whbwoo2
comkin1_XC309301.ogg.npy,comkin1
comfla1_XC856081.ogg.npy,comfla1
eucdov_XC831933.ogg.npy,eucdov
bkwsti_XC798665.ogg.npy,bkwsti
labcro1_XC355978.ogg.npy,labcro1
graher1_XC758396.ogg.npy,graher1
blrwar1_XC135408.ogg.npy,blrwar1
brnshr_XC456205.ogg.npy,brnshr
putbab1_XC663591.ogg.npy,putbab1
lirplo_XC408342.ogg.npy,lirplo
grywag_XC586663.ogg.npy,grywag
asbfly_XC856776.ogg.npy,asbfly
blakit1_XC269711.ogg.npy,blakit1
nutman_XC789684.ogg.npy,nutman
wemhar1_XC721846.ogg.npy,wemhar1
marsan_XC184900.ogg.npy,marsan
lirplo_XC649851.ogg.npy,lirplo
rocpig_XC113783.ogg.npy,rocpig
blhori1_XC798559.ogg.npy,blhori1
purher1_XC339766.ogg.npy,purher1
ashpri1_XC397017.ogg.npy,ashpri1
blnmon1_XC808533.ogg.npy,blnmon1
putbab1_XC669921.ogg.npy,putbab1
marsan_XC711577.ogg.npy,marsan
houcro1_XC578839.ogg.npy,houcro1
whiter2_XC769988.ogg.npy,whiter2
comsan_XC671723.ogg.npy,comsan
rorpar_XC209170.ogg.npy,rorpar
ashwoo2_XC125152.ogg.npy,ashwoo2
grtdro1_XC336530.ogg.npy,grtdro1
houspa_XC711790.ogg.npy,houspa
nutman_XC362812.ogg.npy,nutman
litgre1_XC649876.ogg.npy,litgre1
brwjac1_XC604402.ogg.npy,brwjac1
lirplo_XC541230.ogg.npy,lirplo
litspi1_XC701168.ogg.npy,litspi1
comsan_XC575672.ogg.npy,comsan
litegr_XC645728.ogg.npy,litegr
grecou1_XC381168.ogg.npy,grecou1
wemhar1_XC315630.ogg.npy,wemhar1
bcnher_XC601829.ogg.npy,bcnher
hoopoe_XC800789.ogg.npy,hoopoe
whbsho3_XC856463.ogg.npy,whbsho3
barswa_XC839563.ogg.npy,barswa
wemhar1_XC544680.ogg.npy,wemhar1
bcnher_XC760762.ogg.npy,bcnher
comros_XC457664.ogg.npy,comros
putbab1_XC19811.ogg.npy,putbab1
woosan_XC476067.ogg.npy,woosan
eucdov_XC792293.ogg.npy,eucdov
comsan_XC585172.ogg.npy,comsan
comkin1_XC672628.ogg.npy,comkin1
laudov1_XC185716.ogg.npy,laudov1
litgre1_XC368595.ogg.npy,litgre1
woosan_XC814690.ogg.npy,woosan
asikoe2_XC802645.ogg.npy,asikoe2
nutman_XC789683.ogg.npy,nutman
grbeat1_XC699151.ogg.npy,grbeat1
kenplo1_XC785270.ogg.npy,kenplo1
comkin1_XC498753.ogg.npy,comkin1
zitcis1_XC550604.ogg.npy,zitcis1
wemhar1_XC310817.ogg.npy,wemhar1
ashwoo2_XC318460.ogg.npy,ashwoo2
kenplo1_XC768156.ogg.npy,kenplo1
comsan_XC422060.ogg.npy,comsan
greegr_XC414789.ogg.npy,greegr
commoo3_XC763921.ogg.npy,commoo3
putbab1_XC788170.ogg.npy,putbab1
gloibi_XC430606.ogg.npy,gloibi
commoo3_XC650001.ogg.npy,commoo3
commoo3_XC792808.ogg.npy,commoo3
spodov_XC539818.ogg.npy,spodov
rewlap1_XC446884.ogg.npy,rewlap1
rorpar_XC402164.ogg.npy,rorpar
grewar3_XC181379.ogg.npy,grewar3
cohcuc1_XC140254.ogg.npy,cohcuc1
grbeat1_XC700157.ogg.npy,grbeat1
woosan_XC816207.ogg.npy,woosan
oripip1_XC346385.ogg.npy,oripip1
gyhcaf1_XC856066.ogg.npy,gyhcaf1
labcro1_XC316353.ogg.npy,labcro1
whbwat1_XC363415.ogg.npy,whbwat1
gargan_XC793037.ogg.npy,gargan
bkwsti_XC743015.ogg.npy,bkwsti
rocpig_XC511878.ogg.npy,rocpig
pursun4_XC165379.ogg.npy,pursun4
nutman_XC330117.ogg.npy,nutman
woosan_XC668481.ogg.npy,woosan
zitcis1_XC431788.ogg.npy,zitcis1
junowl1_XC778608.ogg.npy,junowl1
eurcoo_XC623874.ogg.npy,eurcoo
rewbul_XC345115.ogg.npy,rewbul
rorpar_XC161047.ogg.npy,rorpar
rorpar_XC309918.ogg.npy,rorpar
grtdro1_XC357473.ogg.npy,grtdro1
purher1_XC823036.ogg.npy,purher1
bcnher_XC361997.ogg.npy,bcnher
bkwsti_XC536442.ogg.npy,bkwsti
comior1_XC432426.ogg.npy,comior1
comgre_XC667867.ogg.npy,comgre
graher1_XC742548.ogg.npy,graher1
bcnher_XC561178.ogg.npy,bcnher
comtai1_XC324989.ogg.npy,comtai1
grecou1_XC469373.ogg.npy,grecou1
woosan_XC685750.ogg.npy,woosan
piekin1_XC190977.ogg.npy,piekin1
litgre1_XC716547.ogg.npy,litgre1
thbwar1_XC857838.ogg.npy,thbwar1
whtkin2_XC845720.ogg.npy,whtkin2
ruftre2_XC74361.ogg.npy,ruftre2
lblwar1_XC756577.ogg.npy,lblwar1
lirplo_XC631366.ogg.npy,lirplo
grywag_XC184261.ogg.npy,grywag
comior1_XC461230.ogg.npy,comior1
grtdro1_XC701968.ogg.npy,grtdro1
zitcis1_XC596858.ogg.npy,zitcis1
litgre1_XC567964.ogg.npy,litgre1
brnshr_XC591611.ogg.npy,brnshr
hoopoe_XC689716.ogg.npy,hoopoe
ruftre2_XC19832.ogg.npy,ruftre2
lblwar1_XC265868.ogg.npy,lblwar1
litgre1_XC326384.ogg.npy,litgre1
eurcoo_XC622208.ogg.npy,eurcoo
whbwag1_XC638156.ogg.npy,whbwag1
bkskit1_XC350250.ogg.npy,bkskit1
hoopoe_XC647839.ogg.npy,hoopoe
ashpri1_XC186708.ogg.npy,ashpri1
grywag_XC825602.ogg.npy,grywag
grnsan_XC542637.ogg.npy,grnsan
comtai1_XC742629.ogg.npy,comtai1
nutman_XC345316.ogg.npy,nutman
bcnher_XC542752.ogg.npy,bcnher
gybpri1_XC684740.ogg.npy,gybpri1
comsan_XC584398.ogg.npy,comsan
bwfshr1_XC735236.ogg.npy,bwfshr1
greegr_XC398626.ogg.npy,greegr
labcro1_XC824065.ogg.npy,labcro1
gloibi_XC785629.ogg.npy,gloibi
eurcoo_XC384481.ogg.npy,eurcoo
lirplo_XC339423.ogg.npy,lirplo
marsan_XC777454.ogg.npy,marsan
eurcoo_XC723826.ogg.npy,eurcoo
grywag_XC135337.ogg.npy,grywag
rewbul_XC204236.ogg.npy,rewbul
hoopoe_XC396426.ogg.npy,hoopoe
crseag1_XC775418.ogg.npy,crseag1
lblwar1_XC323990.ogg.npy,lblwar1
grenig1_XC239222.ogg.npy,grenig1
bkskit1_XC352652.ogg.npy,bkskit1
asikoe2_XC724426.ogg.npy,asikoe2
lirplo_XC482344.ogg.npy,lirplo
barswa_XC457792.ogg.npy,barswa
woosan_XC825766.ogg.npy,woosan
grewar3_XC431695.ogg.npy,grewar3
litswi1_XC634767.ogg.npy,litswi1
rerswa1_XC310405.ogg.npy,rerswa1
insbab1_XC296438.ogg.npy,insbab1
mawthr1_XC772172.ogg.npy,mawthr1
grewar3_XC206318.ogg.npy,grewar3
comkin1_XC564069.ogg.npy,comkin1
brodro1_XC477888.ogg.npy,brodro1
commyn_XC614590.ogg.npy,commyn
putbab1_XC684392.ogg.npy,putbab1
zitcis1_XC791515.ogg.npy,zitcis1
litgre1_XC198950.ogg.npy,litgre1
lirplo_XC573561.ogg.npy,lirplo
grywag_XC842700.ogg.npy,grywag
comros_XC563057.ogg.npy,comros
litspi1_XC283502.ogg.npy,litspi1
whcbar1_XC19903.ogg.npy,whcbar1
greegr_XC609186.ogg.npy,greegr
rorpar_XC208675.ogg.npy,rorpar
brnhao1_XC285173.ogg.npy,brnhao1
commyn_XC314470.ogg.npy,commyn
whbwat1_XC604177.ogg.npy,whbwat1
ashwoo2_XC503384.ogg.npy,ashwoo2
commoo3_XC717068.ogg.npy,commoo3
grewar3_XC442604.ogg.npy,grewar3
zitcis1_XC378553.ogg.npy,zitcis1
cohcuc1_XC571503.ogg.npy,cohcuc1
eaywag1_XC592529.ogg.npy,eaywag1
eurcoo_XC434599.ogg.npy,eurcoo
brodro1_XC126597.ogg.npy,brodro1
crseag1_XC266774.ogg.npy,crseag1
whbwat1_XC152652.ogg.npy,whbwat1
lirplo_XC562310.ogg.npy,lirplo
copbar1_XC469471.ogg.npy,copbar1
grnwar1_XC157973.ogg.npy,grnwar1
gybpri1_XC723993.ogg.npy,gybpri1
forwag1_XC313308.ogg.npy,forwag1
blrwar1_XC134718.ogg.npy,blrwar1
gloibi_XC497221.ogg.npy,gloibi
grywag_XC146032.ogg.npy,grywag
thbwar1_XC845334.ogg.npy,thbwar1
putbab1_XC612260.ogg.npy,putbab1
grywag_XC571068.ogg.npy,grywag
eucdov_XC553935.ogg.npy,eucdov
bladro1_XC143570.ogg.npy,bladro1
grtdro1_XC397773.ogg.npy,grtdro1
rorpar_XC581078.ogg.npy,rorpar
barswa_XC452059.ogg.npy,barswa
eaywag1_XC145148.ogg.npy,eaywag1
