spectrogram,label,label_idx
asikoe2_XC304299.ogg.npy,asikoe2,4
rocpig_XC380349.ogg.npy,rocpig,142
comsan_XC347433.ogg.npy,comsan,44
houspa_XC820495.ogg.npy,houspa,82
grtdro1_XC151394.ogg.npy,grtdro1,73
blrwar1_XC735277.ogg.npy,blrwar1,20
blrwar1_XC506483.ogg.npy,blrwar1,20
asbfly_XC839572.ogg.npy,asbfly,0
hoopoe_XC716753.ogg.npy,hoopoe,80
labcro1_XC303761.ogg.npy,labcro1,100
commoo3_XC543811.ogg.npy,commoo3,40
litgre1_XC800801.ogg.npy,litgre1,107
grtdro1_XC490548.ogg.npy,grtdro1,73
piekin1_XC453350.ogg.npy,piekin1,126
wemhar1_XC786408.ogg.npy,wemhar1,166
hoopoe_XC856086.ogg.npy,hoopoe,80
comtai1_XC239754.ogg.npy,comtai1,45
gybpri1_XC41378.ogg.npy,gybpri1,77
litegr_XC370848.ogg.npy,litegr,106
rorpar_XC490194.ogg.npy,rorpar,143
grywag_XC456027.ogg.npy,grywag,76
comros_XC807652.ogg.npy,comros,43
kenplo1_XC494527.ogg.npy,kenplo1,98
zitcis1_XC148897.ogg.npy,zitcis1,181
junowl1_XC785571.ogg.npy,junowl1,97
lirplo_XC797130.ogg.npy,lirplo,105
lirplo_XC420653.ogg.npy,lirplo,105
rocpig_XC348225.ogg.npy,rocpig,142
placuc3_XC490344.ogg.npy,placuc3,127
rufwoo2_XC779757.ogg.npy,rufwoo2,147
labcro1_XC204651.ogg.npy,labcro1,100
rorpar_XC604482.ogg.npy,rorpar,143
bcnher_XC670491.ogg.npy,bcnher,10
woosan_XC672720.ogg.npy,woosan,177
eucdov_XC475096.ogg.npy,eucdov,55
labcro1_XC788710.ogg.npy,labcro1,100
houspa_XC155922.ogg.npy,houspa,82
whbwoo2_XC296640.ogg.npy,whbwoo2,172
indrob1_XC73391.ogg.npy,indrob1,85
insowl1_XC264268.ogg.npy,insowl1,91
bkskit1_XC350190.ogg.npy,bkskit1,13
eurcoo_XC624824.ogg.npy,eurcoo,57
wemhar1_XC769191.ogg.npy,wemhar1,166
purswa3_XC458036.ogg.npy,purswa3,135
crseag1_XC324711.ogg.npy,crseag1,50
comkin1_XC686033.ogg.npy,comkin1,39
bkwsti_XC856240.ogg.npy,bkwsti,14
grewar3_XC417189.ogg.npy,grewar3,70
ashpri1_XC699909.ogg.npy,ashpri1,2
zitcis1_XC788579.ogg.npy,zitcis1,181
blrwar1_XC138815.ogg.npy,blrwar1,20
blakit1_XC341673.ogg.npy,blakit1,17
comgre_XC679028.ogg.npy,comgre,37
blrwar1_XC572385.ogg.npy,blrwar1,20
gloibi_XC740151.ogg.npy,gloibi,60
ruftre2_XC428968.ogg.npy,ruftre2,146
orihob2_XC678960.ogg.npy,orihob2,121
brnhao1_XC284633.ogg.npy,brnhao1,26
litgre1_XC710791.ogg.npy,litgre1,107
eurcoo_XC375153.ogg.npy,eurcoo,57
litswi1_XC56560.ogg.npy,litswi1,109
gybpri1_XC282569.ogg.npy,gybpri1,77
comros_XC733899.ogg.npy,comros,43
lirplo_XC309206.ogg.npy,lirplo,105
asikoe2_XC371890.ogg.npy,asikoe2,4
junbab2_XC163932.ogg.npy,junbab2,95
eucdov_XC309781.ogg.npy,eucdov,55
comkin1_XC133838.ogg.npy,comkin1,39
blrwar1_XC420683.ogg.npy,blrwar1,20
grecou1_XC698155.ogg.npy,grecou1,64
bkwsti_XC406095.ogg.npy,bkwsti,14
houspa_XC835063.ogg.npy,houspa,82
eaywag1_XC148919.ogg.npy,eaywag1,53
eaywag1_XC675535.ogg.npy,eaywag1,53
grejun2_XC617066.ogg.npy,grejun2,68
commoo3_XC289487.ogg.npy,commoo3,40
bkskit1_XC350257.ogg.npy,bkskit1,13
lesyel1_XC214458.ogg.npy,lesyel1,103
wemhar1_XC711251.ogg.npy,wemhar1,166
gybpri1_XC572628.ogg.npy,gybpri1,77
litegr_XC718476.ogg.npy,litegr,106
grnsan_XC792836.ogg.npy,grnsan,71
grnsan_XC829274.ogg.npy,grnsan,71
tibfly3_XC303902.ogg.npy,tibfly3,161
crseag1_XC431817.ogg.npy,crseag1,50
comfla1_XC432624.ogg.npy,comfla1,36
bkskit1_XC352577.ogg.npy,bkskit1,13
houspa_XC168479.ogg.npy,houspa,82
grbeat1_XC569674.ogg.npy,grbeat1,63
zitcis1_XC500829.ogg.npy,zitcis1,181
comgre_XC710239.ogg.npy,comgre,37
greegr_XC109029.ogg.npy,greegr,65
barswa_XC361243.ogg.npy,barswa,9
placuc3_XC255545.ogg.npy,placuc3,127
whiter2_XC480131.ogg.npy,whiter2,174
pabflo1_XC652764.ogg.npy,pabflo1,123
blhori1_XC426339.ogg.npy,blhori1,18
brodro1_XC214139.ogg.npy,brodro1,28
lirplo_XC583657.ogg.npy,lirplo,105
blrwar1_XC252743.ogg.npy,blrwar1,20
comgre_XC711385.ogg.npy,comgre,37
rocpig_XC492939.ogg.npy,rocpig,142
bkwsti_XC718461.ogg.npy,bkwsti,14
blhori1_XC31565.ogg.npy,blhori1,18
vefnut1_XC163103.ogg.npy,vefnut1,163
commyn_XC812211.ogg.npy,commyn,41
kenplo1_XC333823.ogg.npy,kenplo1,98
grywag_XC256601.ogg.npy,grywag,76
piebus1_XC177160.ogg.npy,piebus1,125
piebus1_XC185429.ogg.npy,piebus1,125
eaywag1_XC856567.ogg.npy,eaywag1,53
commyn_XC680909.ogg.npy,commyn,41
ashpri1_XC195760.ogg.npy,ashpri1,2
ruftre2_XC400122.ogg.npy,ruftre2,146
spoowl1_XC469473.ogg.npy,spoowl1,156
grewar3_XC184269.ogg.npy,grewar3,70
eaywag1_XC423146.ogg.npy,eaywag1,53
litgre1_XC497799.ogg.npy,litgre1,107
whrmun_XC658739.ogg.npy,whrmun,175
zitcis1_XC724803.ogg.npy,zitcis1,181
hoopoe_XC477799.ogg.npy,hoopoe,80
grywag_XC750636.ogg.npy,grywag,76
smamin1_XC531810.ogg.npy,smamin1,152
whiter2_XC176285.ogg.npy,whiter2,174
tibfly3_XC684400.ogg.npy,tibfly3,161
bcnher_XC540060.ogg.npy,bcnher,10
gloibi_XC395487.ogg.npy,gloibi,60
rewbul_XC811625.ogg.npy,rewbul,140
gyhcaf1_XC573152.ogg.npy,gyhcaf1,78
kenplo1_XC338277.ogg.npy,kenplo1,98
grecou1_XC19682.ogg.npy,grecou1,64
graher1_XC560711.ogg.npy,graher1,62
whbwag1_XC196968.ogg.npy,whbwag1,170
revbul_XC116831.ogg.npy,revbul,139
rerswa1_XC334160.ogg.npy,rerswa1,138
asikoe2_XC568948.ogg.npy,asikoe2,4
rossta2_XC652559.ogg.npy,rossta2,144
grnsan_XC577905.ogg.npy,grnsan,71
gloibi_XC292205.ogg.npy,gloibi,60
gyhcaf1_XC116629.ogg.npy,gyhcaf1,78
grnwar1_XC505763.ogg.npy,grnwar1,72
blnmon1_XC150935.ogg.npy,blnmon1,19
putbab1_XC235368.ogg.npy,putbab1,136
lirplo_XC639138.ogg.npy,lirplo,105
litegr_XC333879.ogg.npy,litegr,106
comros_XC481393.ogg.npy,comros,43
comsan_XC650270.ogg.npy,comsan,44
wemhar1_XC608376.ogg.npy,wemhar1,166
gybpri1_XC334898.ogg.npy,gybpri1,77
putbab1_XC198330.ogg.npy,putbab1,136
putbab1_XC86928.ogg.npy,putbab1,136
comsan_XC644516.ogg.npy,comsan,44
copbar1_XC822911.ogg.npy,copbar1,46
eaywag1_XC739004.ogg.npy,eaywag1,53
bcnher_XC450985.ogg.npy,bcnher,10
purher1_XC829135.ogg.npy,purher1,132
houcro1_XC208684.ogg.npy,houcro1,81
spodov_XC447267.ogg.npy,spodov,155
bkwsti_XC338281.ogg.npy,bkwsti,14
pursun3_XC189024.ogg.npy,pursun3,133
labcro1_XC761265.ogg.npy,labcro1,100
whrmun_XC711543.ogg.npy,whrmun,175
commoo3_XC638904.ogg.npy,commoo3,40
comtai1_XC382146.ogg.npy,comtai1,45
comior1_XC586270.ogg.npy,comior1,38
brwowl1_XC613168.ogg.npy,brwowl1,30
pabflo1_XC652765.ogg.npy,pabflo1,123
eurcoo_XC309355.ogg.npy,eurcoo,57
whiter2_XC632074.ogg.npy,whiter2,174
houspa_XC641185.ogg.npy,houspa,82
eucdov_XC129508.ogg.npy,eucdov,55
grnsan_XC182496.ogg.npy,grnsan,71
insowl1_XC469360.ogg.npy,insowl1,91
labcro1_XC756611.ogg.npy,labcro1,100
commoo3_XC726176.ogg.npy,commoo3,40
lewduc1_XC124374.ogg.npy,lewduc1,104
hoopoe_XC428895.ogg.npy,hoopoe,80
zitcis1_XC385069.ogg.npy,zitcis1,181
gyhcaf1_XC770302.ogg.npy,gyhcaf1,78
grewar3_XC137535.ogg.npy,grewar3,70
woosan_XC381830.ogg.npy,woosan,177
copbar1_XC530839.ogg.npy,copbar1,46
revbul_XC448176.ogg.npy,revbul,139
bcnher_XC293904.ogg.npy,bcnher,10
commoo3_XC544989.ogg.npy,commoo3,40
dafbab1_XC214141.ogg.npy,dafbab1,51
eucdov_XC503258.ogg.npy,eucdov,55
bkwsti_XC543213.ogg.npy,bkwsti,14
rerswa1_XC178395.ogg.npy,rerswa1,138
kenplo1_XC840339.ogg.npy,kenplo1,98
barswa_XC361747.ogg.npy,barswa,9
eucdov_XC585365.ogg.npy,eucdov,55
rerswa1_XC423981.ogg.npy,rerswa1,138
lirplo_XC139047.ogg.npy,lirplo,105
commoo3_XC716503.ogg.npy,commoo3,40
grecou1_XC442844.ogg.npy,grecou1,64
comsan_XC838816.ogg.npy,comsan,44
zitcis1_XC530406.ogg.npy,zitcis1,181
comkin1_XC303061.ogg.npy,comkin1,39
houspa_XC642794.ogg.npy,houspa,82
spodov_XC163930.ogg.npy,spodov,155
houspa_XC807199.ogg.npy,houspa,82
categr_XC361548.ogg.npy,categr,33
litspi1_XC150859.ogg.npy,litspi1,108
lirplo_XC301079.ogg.npy,lirplo,105
hoopoe_XC838414.ogg.npy,hoopoe,80
labcro1_XC637217.ogg.npy,labcro1,100
plapri1_XC741678.ogg.npy,plapri1,129
zitcis1_XC179034.ogg.npy,zitcis1,181
ruftre2_XC346251.ogg.npy,ruftre2,146
whiter2_XC112449.ogg.npy,whiter2,174
zitcis1_XC471757.ogg.npy,zitcis1,181
lirplo_XC588477.ogg.npy,lirplo,105
bkwsti_XC837604.ogg.npy,bkwsti,14
eaywag1_XC542446.ogg.npy,eaywag1,53
whiter2_XC778805.ogg.npy,whiter2,174
blakit1_XC411133.ogg.npy,blakit1,17
bkwsti_XC820416.ogg.npy,bkwsti,14
gybpri1_XC74151.ogg.npy,gybpri1,77
indpit1_XC288099.ogg.npy,indpit1,84
vehpar1_XC213917.ogg.npy,vehpar1,164
malwoo1_XC197610.ogg.npy,malwoo1,114
blrwar1_XC507680.ogg.npy,blrwar1,20
rewbul_XC131476.ogg.npy,rewbul,140
comsan_XC667677.ogg.npy,comsan,44
ruftre2_XC553212.ogg.npy,ruftre2,146
eucdov_XC666258.ogg.npy,eucdov,55
zitcis1_XC312789.ogg.npy,zitcis1,181
grnsan_XC830450.ogg.npy,grnsan,71
putbab1_XC659345.ogg.npy,putbab1,136
rocpig_XC847146.ogg.npy,rocpig,142
litspi1_XC679484.ogg.npy,litspi1,108
barswa_XC415547.ogg.npy,barswa,9
blhori1_XC499018.ogg.npy,blhori1,18
litgre1_XC486168.ogg.npy,litgre1,107
zitcis1_XC774742.ogg.npy,zitcis1,181
rewlap1_XC825814.ogg.npy,rewlap1,141
blhori1_XC710265.ogg.npy,blhori1,18
houspa_XC322518.ogg.npy,houspa,82
asbfly_XC505369.ogg.npy,asbfly,0
gyhcaf1_XC431554.ogg.npy,gyhcaf1,78
revbul_XC577870.ogg.npy,revbul,139
commoo3_XC545397.ogg.npy,commoo3,40
whcbar1_XC574320.ogg.npy,whcbar1,173
gyhcaf1_XC719996.ogg.npy,gyhcaf1,78
brcful1_XC197612.ogg.npy,brcful1,24
spodov_XC443310.ogg.npy,spodov,155
comtai1_XC542379.ogg.npy,comtai1,45
labcro1_XC579185.ogg.npy,labcro1,100
bkwsti_XC790084.ogg.npy,bkwsti,14
gyhcaf1_XC806755.ogg.npy,gyhcaf1,78
zitcis1_XC563066.ogg.npy,zitcis1,181
greegr_XC255881.ogg.npy,greegr,65
bkskit1_XC361613.ogg.npy,bkskit1,13
orihob2_XC555232.ogg.npy,orihob2,121
thbwar1_XC768917.ogg.npy,thbwar1,160
whbbul2_XC276713.ogg.npy,whbbul2,167
zitcis1_XC477385.ogg.npy,zitcis1,181
plapri1_XC492386.ogg.npy,plapri1,129
eucdov_XC464450.ogg.npy,eucdov,55
grewar3_XC342321.ogg.npy,grewar3,70
eucdov_XC553498.ogg.npy,eucdov,55
commyn_XC175516.ogg.npy,commyn,41
wemhar1_XC262852.ogg.npy,wemhar1,166
nutman_XC685845.ogg.npy,nutman,120
plapri1_XC715867.ogg.npy,plapri1,129
greegr_XC686664.ogg.npy,greegr,65
grywag_XC503015.ogg.npy,grywag,76
ruftre2_XC385499.ogg.npy,ruftre2,146
eucdov_XC167578.ogg.npy,eucdov,55
comtai1_XC118078.ogg.npy,comtai1,45
comsan_XC676514.ogg.npy,comsan,44
maltro1_XC213961.ogg.npy,maltro1,113
barswa_XC665636.ogg.npy,barswa,9
indpit1_XC442821.ogg.npy,indpit1,84
grenig1_XC124356.ogg.npy,grenig1,69
woosan_XC670793.ogg.npy,woosan,177
whbwat1_XC211610.ogg.npy,whbwat1,171
brakit1_XC399255.ogg.npy,brakit1,22
comros_XC654449.ogg.npy,comros,43
hoopoe_XC134373.ogg.npy,hoopoe,80
brnshr_XC267580.ogg.npy,brnshr,27
rorpar_XC309919.ogg.npy,rorpar,143
litgre1_XC217382.ogg.npy,litgre1,107
labcro1_XC530533.ogg.npy,labcro1,100
gyhcaf1_XC73271.ogg.npy,gyhcaf1,78
marsan_XC805107.ogg.npy,marsan,115
litegr_XC841473.ogg.npy,litegr,106
eaywag1_XC182742.ogg.npy,eaywag1,53
graher1_XC558796.ogg.npy,graher1,62
whiter2_XC796000.ogg.npy,whiter2,174
lirplo_XC544186.ogg.npy,lirplo,105
comkin1_XC672217.ogg.npy,comkin1,39
bkskit1_XC352476.ogg.npy,bkskit1,13
ashwoo2_XC424487.ogg.npy,ashwoo2,3
whiter2_XC446878.ogg.npy,whiter2,174
grewar3_XC112487.ogg.npy,grewar3,70
purher1_XC339766.ogg.npy,purher1,132
eucdov_XC528213.ogg.npy,eucdov,55
grecou1_XC855061.ogg.npy,grecou1,64
rerswa1_XC178391.ogg.npy,rerswa1,138
woosan_XC646003.ogg.npy,woosan,177
blrwar1_XC659101.ogg.npy,blrwar1,20
grefla1_XC178147.ogg.npy,grefla1,66
comgre_XC585786.ogg.npy,comgre,37
putbab1_XC697555.ogg.npy,putbab1,136
grewar3_XC809438.ogg.npy,grewar3,70
eurcoo_XC397122.ogg.npy,eurcoo,57
asbfly_XC600171.ogg.npy,asbfly,0
labcro1_XC659331.ogg.npy,labcro1,100
whbwag1_XC633431.ogg.npy,whbwag1,170
rorpar_XC857890.ogg.npy,rorpar,143
brnshr_XC196142.ogg.npy,brnshr,27
greegr_XC779171.ogg.npy,greegr,65
labcro1_XC745941.ogg.npy,labcro1,100
inbrob1_XC265858.ogg.npy,inbrob1,83
whbbul2_XC633434.ogg.npy,whbbul2,167
purher1_XC310403.ogg.npy,purher1,132
purher1_XC480203.ogg.npy,purher1,132
moipig1_XC190711.ogg.npy,moipig1,117
litegr_XC672786.ogg.npy,litegr,106
bwfshr1_XC318997.ogg.npy,bwfshr1,32
comkin1_XC208368.ogg.npy,comkin1,39
comkin1_XC496572.ogg.npy,comkin1,39
bkwsti_XC649550.ogg.npy,bkwsti,14
grewar3_XC321393.ogg.npy,grewar3,70
eaywag1_XC317370.ogg.npy,eaywag1,53
bkwsti_XC820409.ogg.npy,bkwsti,14
lirplo_XC184343.ogg.npy,lirplo,105
asbfly_XC209219.ogg.npy,asbfly,0
bladro1_XC430262.ogg.npy,bladro1,15
grewar3_XC580575.ogg.npy,grewar3,70
barswa_XC471962.ogg.npy,barswa,9
woosan_XC723451.ogg.npy,woosan,177
eaywag1_XC334141.ogg.npy,eaywag1,53
piebus1_XC544038.ogg.npy,piebus1,125
hoopoe_XC554183.ogg.npy,hoopoe,80
spodov_XC566000.ogg.npy,spodov,155
categr_XC353847.ogg.npy,categr,33
bcnher_XC709239.ogg.npy,bcnher,10
asikoe2_XC423126.ogg.npy,asikoe2,4
grewar3_XC120445.ogg.npy,grewar3,70
blnmon1_XC741217.ogg.npy,blnmon1,19
crseag1_XC529892.ogg.npy,crseag1,50
grnwar1_XC480532.ogg.npy,grnwar1,72
eucdov_XC592916.ogg.npy,eucdov,55
houspa_XC169355.ogg.npy,houspa,82
bcnher_XC712079.ogg.npy,bcnher,10
bcnher_XC610157.ogg.npy,bcnher,10
commyn_XC183763.ogg.npy,commyn,41
stbkin1_XC151338.ogg.npy,stbkin1,158
purswa3_XC196261.ogg.npy,purswa3,135
whbwoo2_XC490564.ogg.npy,whbwoo2,172
woosan_XC796552.ogg.npy,woosan,177
lblwar1_XC328279.ogg.npy,lblwar1,102
cohcuc1_XC651575.ogg.npy,cohcuc1,35
crseag1_XC639442.ogg.npy,crseag1,50
comkin1_XC598008.ogg.npy,comkin1,39
woosan_XC145327.ogg.npy,woosan,177
graher1_XC857972.ogg.npy,graher1,62
comros_XC481692.ogg.npy,comros,43
comior1_XC207723.ogg.npy,comior1,38
hoopoe_XC184745.ogg.npy,hoopoe,80
blrwar1_XC655525.ogg.npy,blrwar1,20
grnsan_XC740286.ogg.npy,grnsan,71
zitcis1_XC655341.ogg.npy,zitcis1,181
rorpar_XC606450.ogg.npy,rorpar,143
comsan_XC686405.ogg.npy,comsan,44
hoopoe_XC737257.ogg.npy,hoopoe,80
graher1_XC587869.ogg.npy,graher1,62
kenplo1_XC494525.ogg.npy,kenplo1,98
indpit1_XC600195.ogg.npy,indpit1,84
eucdov_XC357993.ogg.npy,eucdov,55
ruftre2_XC627899.ogg.npy,ruftre2,146
bkwsti_XC655275.ogg.npy,bkwsti,14
litgre1_XC632245.ogg.npy,litgre1,107
woosan_XC639767.ogg.npy,woosan,177
ashpri1_XC73014.ogg.npy,ashpri1,2
laudov1_XC575130.ogg.npy,laudov1,101
blrwar1_XC321064.ogg.npy,blrwar1,20
eaywag1_XC675721.ogg.npy,eaywag1,53
hoopoe_XC471862.ogg.npy,hoopoe,80
grecou1_XC415705.ogg.npy,grecou1,64
houcro1_XC634046.ogg.npy,houcro1,81
putbab1_XC593998.ogg.npy,putbab1,136
comgre_XC841444.ogg.npy,comgre,37
grnwar1_XC578227.ogg.npy,grnwar1,72
houspa_XC793242.ogg.npy,houspa,82
lirplo_XC797739.ogg.npy,lirplo,105
lirplo_XC326569.ogg.npy,lirplo,105
comgre_XC826627.ogg.npy,comgre,37
comgre_XC603205.ogg.npy,comgre,37
bkskit1_XC805217.ogg.npy,bkskit1,13
comkin1_XC502226.ogg.npy,comkin1,39
asikoe2_XC783711.ogg.npy,asikoe2,4
oripip1_XC858467.ogg.npy,oripip1,122
lirplo_XC433002.ogg.npy,lirplo,105
gyhcaf1_XC646563.ogg.npy,gyhcaf1,78
litgre1_XC797803.ogg.npy,litgre1,107
gloibi_XC788429.ogg.npy,gloibi,60
comsan_XC721216.ogg.npy,comsan,44
tibfly3_XC304471.ogg.npy,tibfly3,161
zitcis1_XC799742.ogg.npy,zitcis1,181
comros_XC755149.ogg.npy,comros,43
yebbab1_XC545205.ogg.npy,yebbab1,179
rorpar_XC581078.ogg.npy,rorpar,143
blhori1_XC390347.ogg.npy,blhori1,18
comsan_XC667808.ogg.npy,comsan,44
houspa_XC500504.ogg.npy,houspa,82
grenig1_XC520244.ogg.npy,grenig1,69
comior1_XC150627.ogg.npy,comior1,38
pabflo1_XC476696.ogg.npy,pabflo1,123
whiter2_XC568347.ogg.npy,whiter2,174
whbwag1_XC575104.ogg.npy,whbwag1,170
bkcbul1_XC777489.ogg.npy,bkcbul1,11
spodov_XC312465.ogg.npy,spodov,155
spepic1_XC305330.ogg.npy,spepic1,154
lblwar1_XC265870.ogg.npy,lblwar1,102
commoo3_XC628931.ogg.npy,commoo3,40
woosan_XC382304.ogg.npy,woosan,177
grywag_XC485890.ogg.npy,grywag,76
litegr_XC680901.ogg.npy,litegr,106
comsan_XC587850.ogg.npy,comsan,44
comkin1_XC820440.ogg.npy,comkin1,39
litegr_XC667651.ogg.npy,litegr,106
bkskit1_XC785504.ogg.npy,bkskit1,13
purher1_XC654819.ogg.npy,purher1,132
blakit1_XC485740.ogg.npy,blakit1,17
comior1_XC446976.ogg.npy,comior1,38
grnsan_XC768206.ogg.npy,grnsan,71
bcnher_XC824406.ogg.npy,bcnher,10
grnwar1_XC303680.ogg.npy,grnwar1,72
comsan_XC514732.ogg.npy,comsan,44
comtai1_XC571419.ogg.npy,comtai1,45
whbwoo2_XC768998.ogg.npy,whbwoo2,172
whiter2_XC265270.ogg.npy,whiter2,174
litspi1_XC764195.ogg.npy,litspi1,108
eucdov_XC306271.ogg.npy,eucdov,55
eaywag1_XC792641.ogg.npy,eaywag1,53
rorpar_XC679949.ogg.npy,rorpar,143
plapri1_XC362826.ogg.npy,plapri1,129
ruftre2_XC372044.ogg.npy,ruftre2,146
pursun4_XC74149.ogg.npy,pursun4,134
bkwsti_XC814039.ogg.npy,bkwsti,14
lirplo_XC403282.ogg.npy,lirplo,105
rerswa1_XC697564.ogg.npy,rerswa1,138
woosan_XC788053.ogg.npy,woosan,177
hoopoe_XC170881.ogg.npy,hoopoe,80
asikoe2_XC182810.ogg.npy,asikoe2,4
eaywag1_XC675980.ogg.npy,eaywag1,53
eucdov_XC380919.ogg.npy,eucdov,55
asikoe2_XC534388.ogg.npy,asikoe2,4
marsan_XC360710.ogg.npy,marsan,115
whiter2_XC624779.ogg.npy,whiter2,174
zitcis1_XC403539.ogg.npy,zitcis1,181
blakit1_XC422663.ogg.npy,blakit1,17
lirplo_XC587565.ogg.npy,lirplo,105
hoopoe_XC410756.ogg.npy,hoopoe,80
blnmon1_XC330165.ogg.npy,blnmon1,19
pursun3_XC207648.ogg.npy,pursun3,133
comkin1_XC110343.ogg.npy,comkin1,39
graher1_XC548303.ogg.npy,graher1,62
graher1_XC749205.ogg.npy,graher1,62
zitcis1_XC282894.ogg.npy,zitcis1,181
lirplo_XC840141.ogg.npy,lirplo,105
brnshr_XC458245.ogg.npy,brnshr,27
kenplo1_XC711594.ogg.npy,kenplo1,98
blrwar1_XC163839.ogg.npy,blrwar1,20
grnsan_XC568976.ogg.npy,grnsan,71
eaywag1_XC296195.ogg.npy,eaywag1,53
wemhar1_XC620231.ogg.npy,wemhar1,166
comros_XC568935.ogg.npy,comros,43
putbab1_XC773564.ogg.npy,putbab1,136
whiter2_XC383744.ogg.npy,whiter2,174
whiter2_XC146006.ogg.npy,whiter2,174
litswi1_XC173032.ogg.npy,litswi1,109
comsan_XC574277.ogg.npy,comsan,44
hoopoe_XC437488.ogg.npy,hoopoe,80
rufwoo2_XC417193.ogg.npy,rufwoo2,147
rorpar_XC845025.ogg.npy,rorpar,143
brnhao1_XC608659.ogg.npy,brnhao1,26
grecou1_XC571747.ogg.npy,grecou1,64
eurcoo_XC636716.ogg.npy,eurcoo,57
comgre_XC463294.ogg.npy,comgre,37
grehor1_XC527494.ogg.npy,grehor1,67
forwag1_XC810384.ogg.npy,forwag1,58
rewbul_XC803474.ogg.npy,rewbul,140
brakit1_XC246760.ogg.npy,brakit1,22
bkwsti_XC632959.ogg.npy,bkwsti,14
commoo3_XC556044.ogg.npy,commoo3,40
blakit1_XC132399.ogg.npy,blakit1,17
grewar3_XC420106.ogg.npy,grewar3,70
copbar1_XC364385.ogg.npy,copbar1,46
smamin1_XC240366.ogg.npy,smamin1,152
bkwsti_XC779751.ogg.npy,bkwsti,14
eaywag1_XC765502.ogg.npy,eaywag1,53
greegr_XC570049.ogg.npy,greegr,65
hoopoe_XC781667.ogg.npy,hoopoe,80
laudov1_XC444438.ogg.npy,laudov1,101
grywag_XC767550.ogg.npy,grywag,76
comsan_XC836442.ogg.npy,comsan,44
categr_XC713118.ogg.npy,categr,33
greegr_XC397338.ogg.npy,greegr,65
purher1_XC341124.ogg.npy,purher1,132
rewlap1_XC335664.ogg.npy,rewlap1,141
eucdov_XC669776.ogg.npy,eucdov,55
brnhao1_XC346539.ogg.npy,brnhao1,26
lirplo_XC703159.ogg.npy,lirplo,105
whbbul2_XC19895.ogg.npy,whbbul2,167
woosan_XC740796.ogg.npy,woosan,177
rorpar_XC650130.ogg.npy,rorpar,143
comsan_XC667709.ogg.npy,comsan,44
comgre_XC686505.ogg.npy,comgre,37
bcnher_XC585576.ogg.npy,bcnher,10
eurcoo_XC548873.ogg.npy,eurcoo,57
hoopoe_XC557962.ogg.npy,hoopoe,80
hoopoe_XC698956.ogg.npy,hoopoe,80
wemhar1_XC780015.ogg.npy,wemhar1,166
rorpar_XC568868.ogg.npy,rorpar,143
putbab1_XC528864.ogg.npy,putbab1,136
eurcoo_XC635736.ogg.npy,eurcoo,57
grnsan_XC366312.ogg.npy,grnsan,71
woosan_XC187383.ogg.npy,woosan,177
bkwsti_XC338809.ogg.npy,bkwsti,14
comgre_XC649017.ogg.npy,comgre,37
grnwar1_XC299234.ogg.npy,grnwar1,72
scamin3_XC178302.ogg.npy,scamin3,150
graher1_XC580558.ogg.npy,graher1,62
aspswi1_XC769799.ogg.npy,aspswi1,7
aspfly1_XC687956.ogg.npy,aspfly1,6
blhori1_XC31566.ogg.npy,blhori1,18
barswa_XC767255.ogg.npy,barswa,9
litegr_XC642416.ogg.npy,litegr,106
pursun4_XC528979.ogg.npy,pursun4,134
rorpar_XC263128.ogg.npy,rorpar,143
thbwar1_XC771151.ogg.npy,thbwar1,160
nutman_XC498052.ogg.npy,nutman,120
thbwar1_XC340013.ogg.npy,thbwar1,160
blakit1_XC162604.ogg.npy,blakit1,17
whbwat1_XC756506.ogg.npy,whbwat1,171
comros_XC655349.ogg.npy,comros,43
junowl1_XC571460.ogg.npy,junowl1,97
barswa_XC363068.ogg.npy,barswa,9
inbrob1_XC316833.ogg.npy,inbrob1,83
bcnher_XC601227.ogg.npy,bcnher,10
comsan_XC795992.ogg.npy,comsan,44
thbwar1_XC527354.ogg.npy,thbwar1,160
grtdro1_XC335907.ogg.npy,grtdro1,73
houspa_XC151123.ogg.npy,houspa,82
rorpar_XC606440.ogg.npy,rorpar,143
houspa_XC564822.ogg.npy,houspa,82
woosan_XC653281.ogg.npy,woosan,177
gyhcaf1_XC805701.ogg.npy,gyhcaf1,78
commoo3_XC628562.ogg.npy,commoo3,40
smamin1_XC737847.ogg.npy,smamin1,152
sqtbul1_XC756563.ogg.npy,sqtbul1,157
whbbul2_XC214025.ogg.npy,whbbul2,167
barswa_XC555813.ogg.npy,barswa,9
eucdov_XC550549.ogg.npy,eucdov,55
hoopoe_XC120517.ogg.npy,hoopoe,80
cohcuc1_XC428970.ogg.npy,cohcuc1,35
putbab1_XC206397.ogg.npy,putbab1,136
eucdov_XC542896.ogg.npy,eucdov,55
litegr_XC840789.ogg.npy,litegr,106
woosan_XC559847.ogg.npy,woosan,177
grnsan_XC471539.ogg.npy,grnsan,71
eaywag1_XC672892.ogg.npy,eaywag1,53
litspi1_XC57248.ogg.npy,litspi1,108
gyhcaf1_XC769352.ogg.npy,gyhcaf1,78
grnsan_XC828218.ogg.npy,grnsan,71
comgre_XC586199.ogg.npy,comgre,37
litgre1_XC664025.ogg.npy,litgre1,107
litegr_XC711676.ogg.npy,litegr,106
grnsan_XC668712.ogg.npy,grnsan,71
